,Unnamed: 0,A1:CO,A1:PM10,A1:PM25,A1:NO2,A1:NO,A1:NOX
0,,Autoroute A1 - Saint-Denis,Autoroute A1 - Saint-Denis,Autoroute A1 - Saint-Denis,Autoroute A1 - Saint-Denis,Autoroute A1 - Saint-Denis,Autoroute A1 - Saint-Denis
1,,A1,A1,A1,A1,A1,A1
2,,Monoxyde de carbone,PM 10 particules,"PM 2,5 particules",dioxyde d azote,monoxyde d azote,oxydes d azote
3,,CO,PM10,PM25,NO2,NO,NOX
4,,mg/m3,microg/m3,microg/m3,microg/m3,microg/m3,microg/m3
2348,2019-04-08 16:00:00Z,0.528,43.8,11.9,108,104.2,267.9
2349,2019-04-08 17:00:00Z,0.537,52.5,14.2,106.1,98.8,257.9
2350,2019-04-08 18:00:00Z,0.523,34.2,18.1,96.1,92.6,237.9
2351,2019-04-08 19:00:00Z,0.428,33.3,20.5,85.1,64.3,184.2
2352,2019-04-08 20:00:00Z,0.481,41.1,21.5,105.1,71.6,215.6
2353,2019-04-08 21:00:00Z,0.507,60.5,28.2,115.2,88.8,251.5
2354,2019-04-08 22:00:00Z,0.441,44.6,22.4,95.1,56.6,182
2355,2019-04-08 23:00:00Z,0.359,34.4,18,79.9,40.4,141.8
2356,2019-04-09 00:00:00Z,0.264,25.2,12,55.9,31.3,104.2
2357,2019-04-09 01:00:00Z,0.211,24.1,11.7,41.6,23.7,78
2358,2019-04-09 02:00:00Z,0.262,27.2,10.3,55,45.1,124.4
2359,2019-04-09 03:00:00Z,0.38,35.6,14.1,72.2,77.8,192.1
2360,2019-04-09 04:00:00Z,0.435,52.9,19.3,91.8,130.6,291.7
2361,2019-04-09 05:00:00Z,0.442,59.1,23.7,89.4,154.4,326.5
2362,2019-04-09 06:00:00Z,0.563,53.5,24.1,103.3,221,441.8
2363,2019-04-09 07:00:00Z,0.682,45.4,30.1,105.2,208.6,424.6
2364,2019-04-09 08:00:00Z,0.652,,,114.3,165.7,368.8
2365,2019-04-09 09:00:00Z,,,,,,
2366,2019-04-09 10:00:00Z,,,,,,
2367,2019-04-09 11:00:00Z,,,,,,
2368,2019-04-09 12:00:00Z,0.445,25.1,18.8,70.1,107.7,235.2
2369,2019-04-09 13:00:00Z,0.433,55.6,16.2,61.7,86.7,195.6
2370,2019-04-09 14:00:00Z,0.438,37.1,13.3,82.2,100.3,235.7
2371,2019-04-09 15:00:00Z,0.461,32.4,9.4,81.3,85.2,211.7
2372,2019-04-09 16:00:00Z,0.442,31.4,5.3,60.7,70.3,169.6
2373,2019-04-09 17:00:00Z,0.56,31.7,9.9,58.8,72,167.9
2374,2019-04-09 18:00:00Z,0.5,31.8,15.7,55.4,61.4,149.7
2375,2019-04-09 19:00:00Z,0.528,35.4,19.4,65,84.4,194.6
2376,2019-04-09 20:00:00Z,0.509,42,22.6,65,78.9,187.1
2377,2019-04-09 21:00:00Z,0.484,40.5,21.6,61.7,63.7,159.4
2378,2019-04-09 22:00:00Z,0.46,42.1,28.1,61.2,63.3,158.2
2379,2019-04-09 23:00:00Z,0.436,48.5,39.1,46.9,37.5,104.1
2380,2019-04-10 00:00:00Z,0.367,50.7,34.2,35.4,19.9,66
2381,2019-04-10 01:00:00Z,0.274,38.2,23.4,29.2,16.5,54.4
2382,2019-04-10 02:00:00Z,0.273,33,20.9,18.6,15,42.2
2383,2019-04-10 03:00:00Z,0.34,42.7,33.2,33,35.3,87.1
2384,2019-04-10 04:00:00Z,0.403,52.4,33.4,55,82,180.1
2385,2019-04-10 05:00:00Z,0.457,90.9,42.1,77.5,143.4,296.4
2386,2019-04-10 06:00:00Z,0.529,75.7,38.9,72.7,156.4,312.5
2387,2019-04-10 07:00:00Z,0.566,42.8,33.1,71.2,128.4,268.6
2388,2019-04-10 08:00:00Z,0.601,45.1,24.7,84.6,140.5,300.4
2389,2019-04-10 09:00:00Z,0.552,58.6,44.5,73.1,131.8,275.8
2390,2019-04-10 10:00:00Z,0.476,63.4,43.4,64.6,106,227.1
2391,2019-04-10 11:00:00Z,0.451,78.8,40.4,69.3,106.5,232.5
2392,2019-04-10 12:00:00Z,0.473,78.9,42.8,66,107.4,230.9
2393,2019-04-10 13:00:00Z,0.453,70.2,32.1,62.6,104.7,222.9
2394,2019-04-10 14:00:00Z,0.453,74.8,39.7,61.7,89.8,199.3
2395,2019-04-10 15:00:00Z,0.439,63.6,39.6,66.5,85.8,198
2396,2019-04-10 16:00:00Z,0.601,72.2,39.4,81.3,114,256.4
2397,2019-04-10 17:00:00Z,0.643,72,39.5,79.4,97.2,228.7
2398,2019-04-10 18:00:00Z,0.509,55.4,32.2,84.6,76.7,202.1
2399,2019-04-10 19:00:00Z,0.378,49.6,22,72.7,54.6,156.9
2400,2019-04-10 20:00:00Z,0.336,47,23.8,62.2,49.6,138.4
2401,2019-04-10 21:00:00Z,0.31,46,23.4,47.3,25.5,86.7
2402,2019-04-10 22:00:00Z,0.33,48.7,24.4,49.7,35.4,104.1
2403,2019-04-10 23:00:00Z,0.283,40,20.4,42.6,28.6,86.3
2404,2019-04-11 00:00:00Z,0.268,32.3,19.8,34.9,19.1,64.2
2405,2019-04-11 01:00:00Z,0.148,25.8,12.7,26.8,16,51.6
2406,2019-04-11 02:00:00Z,0.157,29.7,18.4,23.9,11.6,41.9
2407,2019-04-11 03:00:00Z,0.181,33.8,16.6,31.1,25.1,69.7
2408,2019-04-11 04:00:00Z,0.224,44.1,23,60.7,68.2,165.2
2409,2019-04-11 05:00:00Z,0.271,47,23,81.3,120.9,266.7
2410,2019-04-11 06:00:00Z,0.334,46.7,23.6,80.8,136.8,290.7
2411,2019-04-11 07:00:00Z,0.41,48.5,21.6,73.1,137,283.2
2412,2019-04-11 08:00:00Z,0.384,53,20.4,72.7,135.1,280.1
2413,2019-04-11 09:00:00Z,0.325,54.1,19.7,68.8,132.7,272.2
2414,2019-04-11 10:00:00Z,0.3,45.2,16.8,59.8,100.5,213.8
2415,2019-04-11 11:00:00Z,0.308,53.2,22.4,64.1,86.9,197.7
2416,2019-04-11 12:00:00Z,0.253,55.6,24.4,66.9,76.8,184.8
2417,2019-04-11 13:00:00Z,0.271,46.5,23.5,65.5,81.9,191.2
2418,2019-04-11 14:00:00Z,0.251,49.2,23.6,60.7,63.6,158.3
2419,2019-04-11 15:00:00Z,0.263,49.2,19.3,56.9,60.9,150.5
2420,2019-04-11 16:00:00Z,0.282,42.1,13.8,66.4,65.1,167
2421,2019-04-11 17:00:00Z,0.346,37.5,18.3,69.8,61.4,163.7
2422,2019-04-11 18:00:00Z,0.304,40.6,21.4,68.8,52.2,149.2
2423,2019-04-11 19:00:00Z,0.269,45.4,19.8,75.5,48,149.1
2424,2019-04-11 20:00:00Z,0.315,44.7,26.7,87,59.2,177.6
2425,2019-04-11 21:00:00Z,0.351,49,29.1,83.2,58.5,173.1
2426,2019-04-11 22:00:00Z,0.288,50.8,29.1,66.5,42.7,132.1
2427,2019-04-11 23:00:00Z,0.223,37,27.3,39.2,23.5,75.2
2428,2019-04-12 00:00:00Z,0.167,38.3,17.9,32.5,17.7,59.8
2429,2019-04-12 01:00:00Z,0.212,37.6,17.8,24.4,11.4,41.9
2430,2019-04-12 02:00:00Z,0.217,35.2,25.1,25.3,13.8,46.8
2431,2019-04-12 03:00:00Z,0.23,40.2,22,28.2,17.9,56.1
2432,2019-04-12 04:00:00Z,0.291,58.4,27.8,61.7,72.1,172.1
2433,2019-04-12 05:00:00Z,0.376,60.8,29.8,87,146.1,311.4
2434,2019-04-12 06:00:00Z,0.493,96.6,33.9,97.5,210.1,420.2
2435,2019-04-12 07:00:00Z,0.497,65.5,34.5,76,129.1,274.4
2436,2019-04-12 08:00:00Z,0.458,61.6,28.7,71.7,125.1,263.7
2437,2019-04-12 09:00:00Z,0.333,55.8,27.4,67.4,104.4,227.7
2438,2019-04-12 10:00:00Z,0.297,64.4,22.4,64.1,84.7,194
2439,2019-04-12 11:00:00Z,0.355,51.3,27.1,65,86,197
2440,2019-04-12 12:00:00Z,0.351,48.7,24.9,57.3,77.9,177
2441,2019-04-12 13:00:00Z,0.33,48.6,25.6,65.5,77.3,184.4
2442,2019-04-12 14:00:00Z,0.348,47.6,26.7,71.7,80.5,195.2
2443,2019-04-12 15:00:00Z,0.378,46,21.4,75.1,72.4,186.7
2444,2019-04-12 16:00:00Z,0.368,42.7,23.8,72.7,66,174.4
2445,2019-04-12 17:00:00Z,0.38,37.5,23.5,74.1,63.5,171.8
2446,2019-04-12 18:00:00Z,0.412,41.4,31.7,80.3,64.8,179.2
2447,2019-04-12 19:00:00Z,0.394,44.1,24.6,87.5,69,193.4
2448,2019-04-12 20:00:00Z,0.423,40.6,21.9,100.4,79.3,221.8
2449,2019-04-12 21:00:00Z,0.38,36.9,24.3,86.5,64.1,185
2450,2019-04-12 22:00:00Z,0.33,36.4,18.2,74.1,56.4,160.5
2451,2019-04-12 23:00:00Z,0.319,38.5,18.6,76.5,56.1,162.7
2452,2019-04-13 00:00:00Z,0.318,31.9,21.1,74.6,43.5,140.8
2453,2019-04-13 01:00:00Z,0.255,32,17.3,75.1,47.1,147.8
2454,2019-04-13 02:00:00Z,0.248,33.9,22.8,62.6,32.2,112.4
2455,2019-04-13 03:00:00Z,0.247,30.6,16.9,58.3,42.1,122.8
2456,2019-04-13 04:00:00Z,0.27,39,20.6,67.4,54.8,151.4
2457,2019-04-13 05:00:00Z,0.288,40.4,20.3,69.3,63.4,167
2458,2019-04-13 06:00:00Z,0.317,42,21.8,80.8,100.1,234.7
2459,2019-04-13 07:00:00Z,0.31,39.1,24.5,66.5,77.5,185.4
2460,2019-04-13 08:00:00Z,0.357,43.9,26.2,60.3,83,187.8
2461,2019-04-13 09:00:00Z,0.322,42.1,19.1,54,68.9,160.4
2462,2019-04-13 10:00:00Z,0.332,27.9,14.7,59.8,74.4,173.9
2463,2019-04-13 11:00:00Z,0.275,31.2,12.8,54.5,63.2,152
2464,2019-04-13 12:00:00Z,0.251,24.7,13.4,53.5,49.6,129.6
2465,2019-04-13 13:00:00Z,0.266,28.9,19.4,58.8,58.6,148.5
2466,2019-04-13 14:00:00Z,0.296,32.9,15.4,61.7,56.1,147.7
2467,2019-04-13 15:00:00Z,0.259,29.4,15.9,58.3,51.5,137.6
2468,2019-04-13 16:00:00Z,0.266,24.3,14.1,69.8,56.8,156.9
2469,2019-04-13 17:00:00Z,0.296,30.7,12.8,74.1,62.4,169.8
2470,2019-04-13 18:00:00Z,0.305,31.3,17.9,73.6,58.1,162.6
2471,2019-04-13 19:00:00Z,0.295,32.7,15.6,87,63.7,184.9
2472,2019-04-13 20:00:00Z,0.335,34.8,20.2,95.6,87.7,229.9
2473,2019-04-13 21:00:00Z,0.347,39.1,22.8,99.4,82.9,227.1
2474,2019-04-13 22:00:00Z,0.354,40.3,23.9,94.2,72.5,205.4
2475,2019-04-13 23:00:00Z,0.285,36,18.9,75.1,46.4,146.5
2476,2019-04-14 00:00:00Z,0.279,33.5,23.4,69.3,45.9,140
2477,2019-04-14 01:00:00Z,,31.8,16.5,65,37.7,123.7
2478,2019-04-14 02:00:00Z,0.241,29.2,19.1,66.3,39.6,126.8
2479,2019-04-14 03:00:00Z,0.231,32.2,19,56.7,30,102.2
2480,2019-04-14 04:00:00Z,0.254,33.8,20.5,65.5,41.9,130.3
2481,2019-04-14 05:00:00Z,0.294,45.4,26.6,75.1,57.2,162.9
2482,2019-04-14 06:00:00Z,0.283,42,29.1,67.9,55.9,153.9
2483,2019-04-14 07:00:00Z,0.28,38.8,23.2,52.1,52.6,133.1
2484,2019-04-14 08:00:00Z,0.297,41.9,28.6,54.5,62.9,150.3
2485,2019-04-14 09:00:00Z,0.296,37.5,19.2,55,63.7,153.2
2486,2019-04-14 10:00:00Z,0.264,32.4,14.2,51.2,55.7,136.7
2487,2019-04-14 11:00:00Z,0.282,26.2,18.6,51.6,53.2,133.6
2488,2019-04-14 12:00:00Z,0.292,34.2,24.5,55.5,51.3,134.1
2489,2019-04-14 13:00:00Z,0.281,31.8,22.2,63.1,54.7,147
2490,2019-04-14 14:00:00Z,0.251,37.8,20.2,56.9,52.4,137.5
2491,2019-04-14 15:00:00Z,0.29,30,21.7,60.2,51.4,139.8
2492,2019-04-14 16:00:00Z,0.272,28.8,18.2,66,56.8,153.5
2493,2019-04-14 17:00:00Z,0.27,32.6,22.4,64.5,43.7,132.1
2494,2019-04-14 18:00:00Z,0.289,35.6,25.4,71.2,49.9,147.3
2495,2019-04-14 19:00:00Z,0.357,37.3,26.6,85.1,68.2,189.2
2496,2019-04-14 20:00:00Z,0.381,45.6,20.6,95.1,61.2,188.8
2497,2019-04-14 21:00:00Z,0.411,50.2,27,106.6,82.3,232.9
2498,2019-04-14 22:00:00Z,0.43,53,33.4,99.4,78.7,220.6
2499,2019-04-14 23:00:00Z,0.384,53.2,29,95.1,58.6,185.2
2500,2019-04-15 00:00:00Z,0.323,44.8,25.1,83.2,36.6,139.5
2501,2019-04-15 01:00:00Z,0.286,38.8,19,72.2,25.4,111.8
2502,2019-04-15 02:00:00Z,0.284,37.5,24.9,70.7,33.1,121.5
2503,2019-04-15 03:00:00Z,0.26,40.8,24.8,61.7,34.8,115.4
2504,2019-04-15 04:00:00Z,0.326,55.8,27.3,86,91.7,226.3
2505,2019-04-15 05:00:00Z,0.416,58.9,29.9,104.7,165.8,359.3
2506,2019-04-15 06:00:00Z,0.521,86.4,39.3,116.7,241.5,487.1
2507,2019-04-15 07:00:00Z,0.627,75.1,37.9,106.1,210,428.1
2508,2019-04-15 08:00:00Z,0.588,68.9,34.1,86.5,146.8,311.8
2509,2019-04-15 09:00:00Z,0.386,58.6,25.2,68.4,99.9,222.5
2510,2019-04-15 10:00:00Z,0.307,52.9,22.3,48.3,63.1,144.7
2511,2019-04-15 11:00:00Z,0.277,47.5,17.4,48.3,47.1,120.8
2512,2019-04-15 12:00:00Z,0.296,40.2,17.1,64.1,62.6,160.2
2513,2019-04-15 13:00:00Z,0.291,43.4,19,59.8,61.3,154.3
2514,2019-04-15 14:00:00Z,0.262,45.8,15.9,52.6,40.3,114.5
2515,2019-04-15 15:00:00Z,0.261,39.5,15.4,50.7,33.7,103
2516,2019-04-15 16:00:00Z,0.343,42.1,17.1,58.3,44.5,126.8
2517,2019-04-15 17:00:00Z,0.348,40.3,16.6,69.3,46.7,140.6
2518,2019-04-15 18:00:00Z,0.348,38,13,69.8,41.6,133.9
2519,2019-04-15 19:00:00Z,0.411,51.6,24.6,100.4,68.4,205.7
2520,2019-04-15 20:00:00Z,0.48,55.5,25.2,120,93.5,263.6
2521,2019-04-15 21:00:00Z,0.459,51.1,21.4,121.9,80.4,245.6
2522,2019-04-15 22:00:00Z,0.391,37.8,22.1,91.3,65.7,192.1
2523,2019-04-15 23:00:00Z,0.307,29.5,16,56.9,20.7,89
2524,2019-04-16 00:00:00Z,0.314,34.7,18.3,68.9,26.3,109.5
2525,2019-04-16 01:00:00Z,0.341,44,14.7,91.3,52.3,171.9
2526,2019-04-16 02:00:00Z,0.333,37,17.3,80.8,50.3,158.2
2527,2019-04-16 03:00:00Z,0.365,42,20.1,88.4,84.2,217.6
2528,2019-04-16 04:00:00Z,0.492,63.2,19.7,112.8,188.7,402
2529,2019-04-16 05:00:00Z,0.677,95.5,36.4,142.4,357.5,691.2
2530,2019-04-16 06:00:00Z,0.842,70.2,27.2,137.2,351,675.5
2531,2019-04-16 07:00:00Z,1.104,80.2,27,118.1,258.9,515.2
2532,2019-04-16 08:00:00Z,1.04,73.6,32.2,119,272.4,536.9
2533,2019-04-16 09:00:00Z,0.811,78.6,34.4,110.4,239.2,477.4
2534,2019-04-16 10:00:00Z,0.806,75.6,34.4,109.9,225.7,456.2
2535,2019-04-16 11:00:00Z,0.653,71.8,32.1,100.4,174.5,367.4
2536,2019-04-16 12:00:00Z,0.761,70.8,34.4,114.7,242,485.9
2537,2019-04-16 13:00:00Z,0.671,71.4,31.8,110,222.3,451.3
2538,2019-04-16 14:00:00Z,0.68,69.7,31.4,110.4,229.2,462.3
2539,2019-04-16 15:00:00Z,0.842,63.9,29.4,107.6,207.3,425.5
2540,2019-04-16 16:00:00Z,1.041,65.4,31.5,119,225.4,464.5
2541,2019-04-16 17:00:00Z,1.05,57.4,28.2,119,249.6,502
2542,2019-04-16 18:00:00Z,0.823,49.8,21.6,100.9,171,363.7
2543,2019-04-16 19:00:00Z,0.817,47.5,24.8,102.8,175.9,372.5
2544,2019-04-16 20:00:00Z,0.659,50.5,22.7,97,177.4,369.6
2545,2019-04-16 21:00:00Z,0.516,40.6,20.9,80.3,105.4,242.5
2546,2019-04-16 22:00:00Z,0.604,40.7,22.1,92.3,155.3,330.1
2547,2019-04-16 23:00:00Z,0.574,34.2,17.8,82.2,128.4,279.2
2548,2019-04-17 00:00:00Z,0.402,26.8,15.4,77.5,107.7,242.3
2549,2019-04-17 01:00:00Z,0.395,33.5,16.3,66,74.2,180.1
2550,2019-04-17 02:00:00Z,0.455,29.3,11.7,66,90.9,205.8
2551,2019-04-17 03:00:00Z,0.5,33.5,17,74.6,131.7,277
2552,2019-04-17 04:00:00Z,0.589,44.8,21.1,81.3,155.4,319.5
2553,2019-04-17 05:00:00Z,0.679,58,23.2,87,222.6,428.9
2554,2019-04-17 06:00:00Z,1.087,126.3,39.9,146.3,503.7,919.1
2555,2019-04-17 07:00:00Z,1.179,87,28.9,120.9,379.9,703.5
2556,2019-04-17 08:00:00Z,1.1,100.8,35.7,123.3,335.5,638.3
2557,2019-04-17 09:00:00Z,0.632,66.5,17.6,92.7,143.9,313.2
2558,2019-04-17 10:00:00Z,0.568,63.6,16.3,96.1,153.5,331.6
2559,2019-04-17 11:00:00Z,0.557,55.9,14.3,87.5,127,282.2
2560,2019-04-17 12:00:00Z,0.475,45.7,17.9,76,102.4,233
2561,2019-04-17 13:00:00Z,0.395,39.5,12.6,62.7,76.4,179.6
2562,2019-04-17 14:00:00Z,0.347,28.2,9.2,56.4,56.1,142.5
2563,2019-04-17 15:00:00Z,0.341,29.6,5.9,65,54.8,149
2564,2019-04-17 16:00:00Z,0.365,21,4.5,57.4,47.8,130.7
2565,2019-04-17 17:00:00Z,0.396,18.3,4.9,63.1,50,139.5
2566,2019-04-17 18:00:00Z,0.363,21.1,4.7,56.9,42.6,121.8
2567,2019-04-17 19:00:00Z,0.361,22.8,4.2,61.7,38.4,121.2
2568,2019-04-17 20:00:00Z,0.427,35.6,12.7,90.4,71.4,200.1
2569,2019-04-17 21:00:00Z,0.503,39.3,14.7,118.1,84.9,248.2
2570,2019-04-17 22:00:00Z,0.415,31.6,11.5,95.1,61.2,189.1
2571,2019-04-17 23:00:00Z,0.349,27.8,10.1,69.8,46,140.5
2572,2019-04-18 00:00:00Z,0.353,27.4,13.2,71.2,37.6,128.6
2573,2019-04-18 01:00:00Z,0.279,19.4,10.5,59.8,32.7,110.1
2574,2019-04-18 02:00:00Z,0.276,21.4,7.6,56.9,35.3,110.7
2575,2019-04-18 03:00:00Z,0.285,26.1,8.4,67.4,54.1,150.4
2576,2019-04-18 04:00:00Z,0.353,53.1,8.9,85.1,104.5,245.1
2577,2019-04-18 05:00:00Z,0.427,45.7,12,91.3,138.2,303.4
2578,2019-04-18 06:00:00Z,0.6,64.8,16.3,104.7,217.2,438.1
2579,2019-04-18 07:00:00Z,0.727,55.3,19.5,90.4,184.5,373.8
2580,2019-04-18 08:00:00Z,0.567,52.7,13.8,83.2,130,282.7
2581,2019-04-18 09:00:00Z,0.455,49.9,15.6,78.9,123.6,268.7
2582,2019-04-18 10:00:00Z,0.434,47.3,15.3,72.2,97.5,221.5
2583,2019-04-18 11:00:00Z,0.421,46.6,10.3,64.1,73.8,177.7
2584,2019-04-18 12:00:00Z,0.375,40.3,13.1,56.4,50.8,134.3
2585,2019-04-18 13:00:00Z,0.312,51.7,9.9,61.2,44.5,129.5
2586,2019-04-18 14:00:00Z,0.338,31.3,12,66.9,48.1,140.6
2587,2019-04-18 15:00:00Z,0.339,31.7,9.7,72.2,52.5,153.1
2588,2019-04-18 16:00:00Z,0.378,30.9,10.9,71.7,48.4,146.2
2589,2019-04-18 17:00:00Z,0.406,34.7,11.1,81.3,52.4,161.9
2590,2019-04-18 18:00:00Z,0.473,28.4,9.8,83.2,44,150
2591,2019-04-18 19:00:00Z,0.411,35.8,12.9,111.4,60.7,204.8
2592,2019-04-18 20:00:00Z,0.462,52.6,15.1,143.4,88,278.1
2593,2019-04-18 21:00:00Z,0.441,37.6,14.6,126.2,65.3,226.4
2594,2019-04-18 22:00:00Z,0.392,40.5,17.5,121,63.6,219.1
2595,2019-04-18 23:00:00Z,0.416,51.8,22.1,125.7,69.4,232.1
2596,2019-04-19 00:00:00Z,0.323,33.6,11.8,89.4,33,140.1
2597,2019-04-19 01:00:00Z,0.285,32.5,13.8,90.8,34.7,144.4
2598,2019-04-19 02:00:00Z,0.276,32.7,13.2,86.5,35.5,141.2
2599,2019-04-19 03:00:00Z,0.287,35.6,13.2,95.2,65.8,195.8
2600,2019-04-19 04:00:00Z,0.407,65.8,34.1,127.6,148.3,355.3
2601,2019-04-19 05:00:00Z,0.439,53.2,21,133.4,167.3,390.1
2602,2019-04-19 06:00:00Z,0.579,64.4,24.5,130,231.4,485.7
2603,2019-04-19 07:00:00Z,0.718,67,24.5,117.1,203.2,429.5
2604,2019-04-19 08:00:00Z,0.592,58.7,18.9,105.6,144,326.6
2605,2019-04-19 09:00:00Z,0.534,68.2,20.4,105.7,161.8,353.8
2606,2019-04-19 10:00:00Z,0.548,68.2,20.7,107.6,142.4,326.3
2607,2019-04-19 11:00:00Z,0.491,49.6,14.5,88.9,97.1,238.2
2608,2019-04-19 12:00:00Z,0.445,46.3,18.3,89.4,79.5,211.1
2609,2019-04-19 13:00:00Z,0.436,49.5,13.4,90.3,80.9,214.5
2610,2019-04-19 14:00:00Z,0.394,42.4,13,88.9,59.9,180.9
2611,2019-04-19 15:00:00Z,0.38,35.2,12.7,89.9,54.2,173.4
2612,2019-04-19 16:00:00Z,0.475,32.9,15.1,110.4,77.6,229.5
2613,2019-04-19 17:00:00Z,0.404,34.4,12.9,99,52.5,179.4
2614,2019-04-19 18:00:00Z,0.423,36.9,18.6,109.5,54.8,193.4
2615,2019-04-19 19:00:00Z,0.509,47.5,19.2,141.5,68.3,246
2616,2019-04-19 20:00:00Z,0.616,68.5,26.2,175.4,130.9,376
2617,2019-04-19 21:00:00Z,0.679,77.1,32.6,169.2,144.5,390.9
2618,2019-04-19 22:00:00Z,0.542,57.1,28.2,141,92.3,282.9
2619,2019-04-19 23:00:00Z,0.416,42.3,21.4,110,53,191.5
2620,2019-04-20 00:00:00Z,0.322,41.6,16.1,82.7,36,138.4
2621,2019-04-20 01:00:00Z,0.357,42.9,15.1,77.4,42.8,143.6
2622,2019-04-20 02:00:00Z,0.333,26.8,3.8,91.8,38.6,150.8
2623,2019-04-20 03:00:00Z,0.324,25.5,12.2,95.6,39.5,156.5
2624,2019-04-20 04:00:00Z,0.362,32.8,12.6,106.1,57.4,194
2625,2019-04-20 05:00:00Z,0.4,43.7,14.4,120,95.5,266.4
2626,2019-04-20 06:00:00Z,0.484,53.9,18.9,128.1,147.1,354.3
2627,2019-04-20 07:00:00Z,0.437,45.4,18.9,107.5,98.1,257.9
2628,2019-04-20 08:00:00Z,0.418,45.6,20.7,84.1,75.2,199.8
2629,2019-04-20 09:00:00Z,0.42,38.4,19.3,77,66.3,179.2
2630,2019-04-20 10:00:00Z,0.414,27.7,11.7,73.7,50.6,151.1
2631,2019-04-20 11:00:00Z,0.386,31.8,10.4,72.7,48,146.5
2632,2019-04-20 12:00:00Z,0.393,31.5,12.8,73.2,51,151.8
2633,2019-04-20 13:00:00Z,0.36,30.6,12.7,74.1,45.9,144.5
2634,2019-04-20 14:00:00Z,0.353,29.9,11.7,86.1,56.2,172
2635,2019-04-20 15:00:00Z,0.351,28,14.4,90.8,56.4,177.6
2636,2019-04-20 16:00:00Z,0.309,26.8,10.6,75.6,38.6,135
2637,2019-04-20 17:00:00Z,0.344,22.8,9.2,77.9,40.7,140.1
